timestamp,session_id,user_id,action_type,screen_context,focused_item,derived_states,sequence_context,click_type,session_end_reason
2025-06-26T21:08:37.886621,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.39, ""consecutive_action_count"": 1}",,
2025-06-26T21:08:41.776442,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.89, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:08:45.243799,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.47, ""consecutive_action_count"": 1}",,
2025-06-26T21:08:47.271229,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.03, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:08:48.675510,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.4, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:08:49.369352,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.69, ""consecutive_action_count"": 1}",,
2025-06-26T21:08:52.963871,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.59, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:08:54.753862,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.79, ""consecutive_action_count"": 1}",,
2025-06-26T21:08:58.405872,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.65, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:01.077533,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.67, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:02.172544,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.1, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:05.989410,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.82, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:07.840206,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.85, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:09.973853,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.13, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:09:12.070884,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.1, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:14.581746,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.51, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:15.758107,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.18, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:19.495918,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.74, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:20.188592,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.69, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:09:21.616241,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.43, ""consecutive_action_count"": 3}",more_info,
2025-06-26T21:09:22.564292,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.95, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:24.039033,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.47, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:24.552852,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.51, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:09:25.146735,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.59, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:26.522975,session_4,user_family_movie_night_organizer_4,dpad_down,Home,"{""item_id"": ""5393"", ""title"": ""Happily N'Ever After"", ""genres"": [""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.38, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:30.387696,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""256591"", ""title"": ""Focus"", ""genres"": [""Romance"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.86, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:33.144370,session_4,user_family_movie_night_organizer_4,dpad_down,Home,"{""item_id"": ""4912"", ""title"": ""Confessions of a Dangerous Mind"", ""genres"": [""Comedy"", ""Crime"", ""Drama"", ""Romance"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.76, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:34.354386,session_4,user_family_movie_night_organizer_4,dpad_down,Home,"{""item_id"": ""48988"", ""title"": ""Hall Pass"", ""genres"": [""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.21, ""consecutive_action_count"": 2}",,
2025-06-26T21:09:36.999272,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""43418"", ""title"": ""Beneath Hill 60"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.64, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:37.519092,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""9839"", ""title"": ""Beyond Borders"", ""genres"": [""Drama"", ""Romance"", ""Adventure"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.52, ""consecutive_action_count"": 2}",,
2025-06-26T21:09:39.762425,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""855"", ""title"": ""Black Hawk Down"", ""genres"": [""Action"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.24, ""consecutive_action_count"": 3}",,
2025-06-26T21:09:40.882369,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""424"", ""title"": ""Schindler's List"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.12, ""consecutive_action_count"": 4}",,
2025-06-26T21:09:44.471834,session_4,user_family_movie_night_organizer_4,dpad_down,Home,"{""item_id"": ""22267"", ""title"": ""Ride with the Devil"", ""genres"": [""Drama"", ""War"", ""Romance"", ""Western""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.59, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:46.150013,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""16784"", ""title"": ""Welcome to Mooseport"", ""genres"": [""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.68, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:47.233161,session_4,user_family_movie_night_organizer_4,back,Home,"{""item_id"": ""16784"", ""title"": ""Welcome to Mooseport"", ""genres"": [""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.08, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:48.045231,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""16784"", ""title"": ""Welcome to Mooseport"", ""genres"": [""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.81, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:51.653179,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""378200"", ""title"": ""The Perfect Match"", ""genres"": [""Comedy"", ""Romance""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.61, ""consecutive_action_count"": 2}",,
2025-06-26T21:09:53.738284,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""268917"", ""title"": ""The Past Is a Grotesque Animal"", ""genres"": [""Documentary"", ""Music""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.09, ""consecutive_action_count"": 3}",,
2025-06-26T21:09:57.610979,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""9387"", ""title"": ""Conan the Barbarian"", ""genres"": [""Adventure"", ""Fantasy"", ""Action""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.87, ""consecutive_action_count"": 4}",,
2025-06-26T21:09:59.068609,session_4,user_family_movie_night_organizer_4,dpad_right,Home,"{""item_id"": ""320146"", ""title"": ""Creative Control"", ""genres"": [""Drama"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.46, ""consecutive_action_count"": 5}",,
2025-06-26T21:10:02.580641,session_4,user_family_movie_night_organizer_4,click,Detail_Page,"{""item_id"": ""290370"", ""title"": ""Mutant World"", ""genres"": [""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.51, ""consecutive_action_count"": 1}",more_info,timeout
2025-06-26T21:08:47.233888,session_5,user_the_documentary_devotee_0,session_start,Home,,NOT_LOGGED_RAW,"{""time_since_last_action"": 0.0, ""consecutive_action_count"": 0}",,
2025-06-26T21:08:49.917561,session_5,user_the_documentary_devotee_0,dpad_down,Home,"{""item_id"": ""9693"", ""title"": ""Children of Men"", ""genres"": [""Drama"", ""Action"", ""Thriller"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.68, ""consecutive_action_count"": 1}",,
2025-06-26T21:08:50.809080,session_5,user_the_documentary_devotee_0,dpad_down,Home,"{""item_id"": ""10054"", ""title"": ""Spy Kids"", ""genres"": [""Action"", ""Comedy"", ""Family"", ""Adventure""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.89, ""consecutive_action_count"": 2}",,
2025-06-26T21:08:51.530228,session_5,user_the_documentary_devotee_0,dpad_down,Home,"{""item_id"": ""11561"", ""title"": ""Sleeper"", ""genres"": [""Comedy"", ""Romance"", ""Science Fiction""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.72, ""consecutive_action_count"": 3}",,
2025-06-26T21:08:54.134535,session_5,user_the_documentary_devotee_0,dpad_down,Home,"{""item_id"": ""65759"", ""title"": ""Happy Feet Two"", ""genres"": [""Animation"", ""Comedy"", ""Family""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.6, ""consecutive_action_count"": 4}",,
2025-06-26T21:09:08.306127,session_6,user_the_film_buff_1,session_start,Home,,NOT_LOGGED_RAW,"{""time_since_last_action"": 0.0, ""consecutive_action_count"": 0}",,
2025-06-26T21:09:11.485122,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""7518"", ""title"": ""Over the Hedge"", ""genres"": [""Comedy"", ""Animation"", ""Family""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.18, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:14.547346,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""50135"", ""title"": ""Animals United"", ""genres"": [""Animation"", ""Family"", ""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.06, ""consecutive_action_count"": 2}",,
2025-06-26T21:09:15.526190,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""13158"", ""title"": ""Aqua Teen Hunger Force Colon Movie Film for Theaters"", ""genres"": [""Animation"", ""Comedy""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.98, ""consecutive_action_count"": 3}",,
2025-06-26T21:09:18.370866,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""9473"", ""title"": ""South Park: Bigger, Longer & Uncut"", ""genres"": [""Animation"", ""Comedy"", ""Music""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.84, ""consecutive_action_count"": 4}",,
2025-06-26T21:09:20.292726,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""20694"", ""title"": ""Rugrats Go Wild"", ""genres"": [""Animation"", ""Family""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.92, ""consecutive_action_count"": 5}",,
2025-06-26T21:09:23.749194,session_6,user_the_film_buff_1,dpad_down,Home,"{""item_id"": ""20653"", ""title"": ""Roadside Romeo"", ""genres"": [""Animation"", ""Family"", ""Foreign""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.46, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:27.431485,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.68, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:28.151450,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.72, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:30.774199,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.62, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:34.048307,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.27, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:35.021801,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.97, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:35.923643,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.9, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:09:38.823104,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.9, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:39.940400,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.12, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:42.327342,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.39, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:44.647840,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.32, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:47.692882,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.05, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:50.134863,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.44, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:52.350434,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.22, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:56.196631,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""4108"", ""title"": ""The Transporter"", ""genres"": [""Action"", ""Crime"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.85, ""consecutive_action_count"": 1}",,
2025-06-26T21:09:59.871253,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""10117"", ""title"": ""Action Jackson"", ""genres"": [""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.67, ""consecutive_action_count"": 2}",,
2025-06-26T21:10:01.196052,session_6,user_the_film_buff_1,dpad_right,Home,"{""item_id"": ""36668"", ""title"": ""X-Men: The Last Stand"", ""genres"": [""Adventure"", ""Action"", ""Science Fiction"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.32, ""consecutive_action_count"": 3}",,
2025-06-26T21:10:03.592700,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""2320"", ""title"": ""Executive Decision"", ""genres"": [""Action"", ""Adventure"", ""Drama"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.4, ""consecutive_action_count"": 1}",trailer,
2025-06-26T21:10:06.851628,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""2320"", ""title"": ""Executive Decision"", ""genres"": [""Action"", ""Adventure"", ""Drama"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.26, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:10.823819,session_6,user_the_film_buff_1,dpad_down,Home,"{""item_id"": ""2320"", ""title"": ""Executive Decision"", ""genres"": [""Action"", ""Adventure"", ""Drama"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.97, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:13.077197,session_6,user_the_film_buff_1,dpad_left,Home,"{""item_id"": ""6933"", ""title"": ""One Missed Call"", ""genres"": [""Horror"", ""Mystery"", ""Thriller""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.25, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:16.161138,session_6,user_the_film_buff_1,dpad_down,Home,"{""item_id"": ""21413"", ""title"": ""The Battle of Shaker Heights"", ""genres"": [""Comedy"", ""Drama"", ""Romance""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.08, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:17.998785,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.84, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:10:19.191582,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.19, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:10:22.306238,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.11, ""consecutive_action_count"": 3}",more_info,
2025-06-26T21:10:24.612346,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.31, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:25.128314,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.52, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:10:25.771583,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.64, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:10:27.507832,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.74, ""consecutive_action_count"": 3}",more_info,
2025-06-26T21:10:31.196115,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.69, ""consecutive_action_count"": 4}",more_info,
2025-06-26T21:10:31.944804,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.75, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:34.937009,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.99, ""consecutive_action_count"": 1}",more_info,
2025-06-26T21:10:36.567224,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 1.63, ""consecutive_action_count"": 2}",more_info,
2025-06-26T21:10:39.651176,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.08, ""consecutive_action_count"": 3}",more_info,
2025-06-26T21:10:42.710876,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 3.06, ""consecutive_action_count"": 4}",more_info,
2025-06-26T21:10:45.514162,session_6,user_the_film_buff_1,back,Home,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 2.8, ""consecutive_action_count"": 1}",,
2025-06-26T21:10:46.474154,session_6,user_the_film_buff_1,click,Detail_Page,"{""item_id"": ""1116"", ""title"": ""The Wind That Shakes the Barley"", ""genres"": [""Drama"", ""History"", ""War""]}",NOT_LOGGED_RAW,"{""time_since_last_action"": 0.96, ""consecutive_action_count"": 1}",more_info,
