user_id,session_id,interaction_timestamp,interaction_type,platform_target,content_id,dpad_navigation_count,navigation_speed,scroll_depth_percentage,back_button_presses,home_button_presses,time_since_last_interaction,hover_duration_ms,decision_latency_ms,device_model,network_latency_ms,cpu_usage_percent,memory_usage_mb,content_position_in_carousel,trailer_viewed,content_details_viewed,external_app_launched,search_query_length,search_results_clicked,navigation_efficiency,decision_confidence,platform_switching_rate,content_exploration_breadth,session_engagement_score,cognitive_load_indicator,frustration_level,attention_span_estimate,recommendation_acceptance_rate,social_proof_sensitivity,price_sensitivity_indicator,multi_platform_comparison_behavior,return_user_likelihood,content_abandonment_tendency,ui_adaptation_speed,platform_loyalty_score,cross_platform_session_coherence,deep_link_success_rate,return_to_mediator_frequency,content_discovery_method_preference,peak_usage_time_alignment,weekend_vs_weekday_behavior_variance,social_viewing_context_indicator,voice_command_usage_frequency,interaction_datetime,hour_of_day,day_of_week,is_weekend,is_peak_hours
firetv_user_0010,firetv_user_0010_session_000,1748502280,browse,hulu,,5,40.46697799,36.881829,1,0,14.80193438,642,2437,fire_tv_cube,128,5,856,17,FALSE,FALSE,FALSE,0,0,0.56,0.68067,0.195257782,0.533674645,0.470204442,0.4874,0.3,0.74,0.404959026,0.932489951,0.451000969,0.076846743,0.690646978,0.29657551,0.209156206,0.871793139,0.632776252,0.759424209,0.389991663,0.747525526,0.570474785,0.247842581,0.017671402,0.010182112,5/29/2025 12:34,12,3,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748555849,browse,prime_video,,3,47.08611569,8.065430769,0,0,0,4921,6931,fire_tv_cube,9,5,818,17,FALSE,FALSE,FALSE,0,0,0.7,0.27621,0.09135479,0.324406571,0.39878253,1,0,1,0.128919532,0.731089623,0.55847864,0.111920384,0.925539736,0.294217628,0.380239179,0.832667092,0.658827609,0.781896782,0.433609992,0.803943151,0.67785832,0.259185683,0.283594085,0.030734901,5/30/2025 3:27,3,4,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748555889,select,prime_video,prime_video_content_0253,8,43.26200506,19.07330704,0,0,16.5510143,1989,3366,fire_tv_cube,2,21.57897394,794,4,FALSE,FALSE,FALSE,0,0,0.7,0.59706,0.358371755,0.332876685,0.751420938,0.6732,0,0.98,0.61870845,0.855240071,0.706733285,0.133176527,0.706921166,0.218491682,0.393887526,0.727855925,0.868602852,0.82848359,0.707847133,0.788361793,0.367367729,0.432848687,0.250493519,0.059615466,5/30/2025 3:28,3,4,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748555980,browse,prime_video,,4,50.53060456,47.48363541,0,0,11.21409614,3535,1996,fire_tv_cube,17,12.32160567,544,12,FALSE,FALSE,FALSE,0,0,0.7,0.72036,0.295360692,0.111390825,0.535048322,0.3992,0,0.96,0.579124983,0.289668008,0.809701668,0.118034438,0.921237094,0.370392656,0.555796401,0.747987648,0.614842425,0.817885325,0.604052592,0.736810662,0.250150837,0.340108585,0.009889435,0.028588698,5/30/2025 3:29,3,4,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748556133,search,youtube,,3,39.03483745,49.91754939,0,0,35.83498954,2041,1020,fire_tv_cube,33,12.31254009,579,5,TRUE,FALSE,FALSE,11,2,0.7,0.8082,0.092083818,0.241167897,0.597846879,0.204,0,0.94,0.633340761,0.81996271,0.694079751,0.113004846,0.593730219,0.473571761,0.493059506,0.618560951,0.430130704,0.826406522,0.646088511,0.799920414,0.313229297,0.524838416,0.031728392,0.031488137,5/30/2025 3:32,3,4,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748556178,browse,disney_plus,,2,56.04241891,14.71440973,1,0,11.37805342,1831,3747,fire_tv_cube,68,9.01061695,755,13,FALSE,FALSE,FALSE,0,0,0.56,0.56277,0.128380549,0.319136225,0.572911061,0.7494,0.3,0.92,0.09477077,0.146234201,0.791974314,0.145773899,0.645171424,0.28746058,0.599700204,0.781151314,0.794939476,0.534061521,0.470800132,0.660067713,0.867594434,0.458711873,0.065679631,0.042938906,5/30/2025 3:32,3,4,FALSE,FALSE
firetv_user_0010,firetv_user_0010_session_001,1748556199,search,prime_video,,5,47.08365044,13.67636032,0,0,10.87088738,3024,12435,fire_tv_cube,19,23.46722339,878,5,FALSE,TRUE,FALSE,6,1,0.7,0,0.290207624,0.365285334,0.750032484,1,0,0.9,0.416234699,0.021306064,0.920078026,0.089478817,0.741772153,0.428045627,0.177744066,0.859285731,0.527830835,0.889383047,0.313304573,0.709967843,0.426059192,0.783642858,0.354543038,0.033923139,5/30/2025 3:33,3,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165060,browse,prime_video,,2,17.73129882,60.55243147,2,0,0,2550,1143,fire_tv_stick_4k,32,17.62471635,513,11,FALSE,FALSE,FALSE,0,0,0.3,0.70856,0.308216734,0.381789871,0.282587689,0.2286,0.6,1,0.795046259,0.160627483,0.762303546,0.099653997,0.762819431,0.178227602,0.270029562,0.584711121,0.560417544,0.864147266,0.37883594,0.323234632,0.865021519,0.225362594,0.375080817,0.108069667,6/6/2025 4:41,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165141,play,prime_video,prime_video_content_0775,4,36.0250097,45.22916067,0,0,17.170308,1785,2255,fire_tv_stick_4k,61,21.00614674,617,10,FALSE,TRUE,FALSE,0,0,0.5,0.6196,0.343696139,0.562920357,0.71022555,0.451,0,0.98,0.214646912,0.561610439,0.164545275,0.201770961,0.901484169,0.187383949,0.151351432,0.449403591,0.839803586,0.66040913,0.582686061,0.632809026,0.585389259,0.425497389,0.035899593,0.028962145,6/6/2025 4:42,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165145,browse,youtube,,4,31.48202969,41.88361075,0,0,2.264707044,763,2889,fire_tv_stick_4k,45,30.98092273,646,8,TRUE,FALSE,FALSE,0,0,0.5,0.56888,0.341825679,0.783791761,0.882947796,0.5778,0,0.96,0.339734405,0.749374903,0.637876667,0.238049138,0.289948642,0.160619342,0.237225511,0.4052556,0.591870482,0.548453208,0.641417546,0.697981186,0.466992258,0.057221151,0.142021039,0.269119345,6/6/2025 4:42,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165168,browse,hulu,,3,32.51177692,64.49630564,0,0,2.58324723,735,6553,fire_tv_stick_4k,77,23.91728281,586,18,FALSE,FALSE,FALSE,0,0,0.5,0.27576,0.567580798,0.446986907,0.331715331,1,0,0.94,0.15696037,0.804613991,0.636543397,0.159095893,0.961874537,0.470576891,0.420953779,0.506753978,0.452964558,0.94462318,0.613411018,0.360787171,0.328171823,0.12839057,0.052126962,0.006983281,6/6/2025 4:42,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165185,select,youtube,youtube_content_0460,5,30.88110161,13.74131694,0,0,2.186297048,5296,4696,fire_tv_stick_4k,85,30.1478537,518,14,FALSE,TRUE,FALSE,0,0,0.5,0.42432,0.447678945,0.614296165,0.104623373,0.9392,0,0.92,0.575655091,0.768937707,0.507898723,0.314316591,0.532535227,0.328575183,0.225829753,0.36016351,0.74669795,0.858992907,0.794241844,0.667645631,0.575903105,0.408471583,0.087378844,0.122978215,6/6/2025 4:43,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165230,browse,youtube,,4,40.26882886,37.5741961,0,0,18.42186399,2103,2604,fire_tv_stick_4k,10,14.46837867,518,6,FALSE,FALSE,FALSE,0,0,0.5,0.59168,0.348453773,0.594120516,0.707190444,0.5208,0,0.9,0.180241542,0.487548883,0.820345894,0.309133718,0.771021654,0.495480764,0.36127807,0.471841819,0.56035161,0.81674822,0.48614569,0.487448659,0.651514576,0.522443241,0.015925345,0.099529394,6/6/2025 4:43,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165307,select,youtube,youtube_content_0421,3,34.61500234,64.18024441,0,0,9.382866216,2132,6246,fire_tv_stick_4k,75,17.77388976,604,13,FALSE,FALSE,FALSE,0,0,0.5,0.30032,0.679787398,0.387451979,0.231727021,1,0,0.88,0.676058187,0.494831698,0.56444053,0.439971953,0.835163482,0.337593847,0.356211332,0.73257204,0.521578048,0.786796442,0.569981234,0.773958086,0.686210765,0.756749773,0.183976989,0.09687768,6/6/2025 4:45,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165333,browse,apple_tv,,3,52.06782725,7.241493766,2,0,33.52411207,2023,1540,fire_tv_stick_4k,33,40.90941359,533,18,FALSE,FALSE,FALSE,0,0,0.3,0.6768,0.612865023,0.355362292,0.69047193,0.308,0.6,0.86,0.518179401,0.921839266,0.588620274,0.173773733,0.329981323,0.305255469,0.356204371,0.572060801,0.214699895,0.875829591,0.646680288,0.445322741,0.552186179,0.548282144,0.197837538,0.194958083,6/6/2025 4:45,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165455,select,disney_plus,disney_plus_content_0044,5,40.72175263,10.28765546,0,0,25.2250383,767,3749,fire_tv_stick_4k,109,20.43898484,476,14,FALSE,FALSE,FALSE,0,0,0.5,0.50008,0.608262492,0.627981624,0.494388546,0.7498,0,0.84,0.676615535,0.439358241,0.779838088,0.193713532,0.520358286,0.15121711,0.290167507,0.465683993,0.71245267,0.817587483,0.531434509,0.2590347,0.23096502,0.506746234,0.13182871,0.106366436,6/6/2025 4:47,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165518,browse,prime_video,,3,24.44589013,39.37734945,0,0,22.88780628,2628,1647,fire_tv_stick_4k,64,31.94211043,455,6,FALSE,FALSE,FALSE,0,0,0.5,0.66824,0.597773824,0.56502729,0.50859098,0.3294,0,0.82,0.430336384,0.167116555,0.95021239,0.322682896,0.683496365,0.263701272,0.284643536,0.563091843,0.258764332,0.891534605,0.673315967,0.206866029,0.533206223,0.505965528,0.013907166,0.503474394,6/6/2025 4:48,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749165662,browse,prime_video,,5,23.91063295,62.97154764,0,0,15.32233556,2287,7732,fire_tv_stick_4k,45,14.91637078,623,13,FALSE,FALSE,FALSE,0,0,0.5,0.18144,0.533273049,0.678417017,0.513104819,1,0,0.8,0.35233486,0.507158803,0.812060187,0.365561899,0.904146136,0.362368665,0.333825875,0.533403513,0.62222331,0.84079706,0.640283733,0.140462932,0.193341179,0.285812005,0.287816492,0.367084396,6/6/2025 4:51,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749166093,select,netflix,netflix_content_0985,3,29.18450114,25.33360488,2,0,49.59470622,4421,1379,fire_tv_stick_4k,33,33.08707472,661,5,FALSE,FALSE,FALSE,0,0,0.3,0.68968,0.432835621,0.604722252,0.320511566,0.2758,0.6,0.78,0.232129705,0.457044749,0.641284423,0.204072077,0.867248129,0.159155614,0.339771029,0.256906735,0.371031833,0.408365104,0.257016625,0.590360974,0.899079886,0.521623487,0.137745464,0.044907289,6/6/2025 4:58,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749166113,search,youtube,,3,30.41671422,47.85651235,0,0,5.354109394,2131,2273,fire_tv_stick_4k,121,21.24768849,611,5,FALSE,FALSE,FALSE,6,1,0.5,0.61816,0.739187339,0.60712314,0.221623097,0.4546,0,0.76,0.331743913,0.13215381,0.646690482,0.192082782,0.528703482,0.337966863,0.260116837,0.556193069,0.326639159,0.657811211,0.368959585,0.189150427,0.459520641,0.299466244,0.003860396,0.008611685,6/6/2025 4:58,4,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_000,1749166463,select,hotstar,hotstar_content_0215,4,37.84367136,37.29563743,0,0,35.59107077,1656,1475,fire_tv_stick_4k,116,32.17169975,543,11,FALSE,FALSE,FALSE,0,0,0.5,0.682,0.529794047,0.564142331,0.637751237,0.295,0,0.74,0.602004496,0.808262146,0.639084621,0.362306085,0.488048543,0.360789109,0.345182629,0.655404247,0.490247363,0.824565668,0.436779636,0.910225251,0.810677633,0.485681127,0.143112377,0.501090709,6/6/2025 5:04,5,4,FALSE,FALSE
firetv_user_0011,firetv_user_0011_session_001,1749216579,browse,netflix,,1,36.79119879,50.42163479,0,0,0,1072,4505,fire_tv_stick_4k,224,22.83040791,640,19,FALSE,FALSE,FALSE,0,0,0.5,0.4396,0.622263925,0.592719317,0.239663927,0.901,0,1,0.464978359,0.659026196,0.472648749,0.103346202,0.370251422,0.162841365,0.394545163,0.595155208,0.793333113,0.70220879,0.60985107,0.71387807,0.325118122,0.479997156,0.295029914,0.016076566,6/6/2025 18:59,18,4,FALSE,TRUE
firetv_user_0011,firetv_user_0011_session_001,1749216688,select,prime_video,prime_video_content_0999,5,26.86838477,93.72969023,0,0,6.465545928,2596,1974,fire_tv_stick_4k,5,39.58827547,732,18,TRUE,TRUE,FALSE,0,0,0.5,0.64208,0.416973785,0.414242855,0.739944383,0.3948,0,0.98,0.149773317,0.653420926,0.925989452,0.4414009,0.567279048,0.247644841,0.296292438,0.505737555,0.492921054,0.553128345,0.948805097,0.21091591,0.460155354,0.384868721,0.253092885,0.03714355,6/6/2025 19:01,19,4,FALSE,TRUE
firetv_user_0011,firetv_user_0011_session_001,1749216756,browse,youtube,,7,27.56955937,84.4464371,1,0,216.9433762,519,2903,fire_tv_stick_4k,67,5,541,15,TRUE,FALSE,FALSE,0,0,0.4,0.56776,0.51273851,0.468824146,0.726713117,0.5806,0.3,0.96,0.563013669,0.132683971,0.54710064,0.205440865,0.852437247,0.127408481,0.27578703,0.663061898,0.408976095,0.906095437,0.553622492,0.561509483,0.809702076,0.193720605,0.07624467,0.158653847,6/6/2025 19:02,19,4,FALSE,TRUE
firetv_user_0011,firetv_user_0011_session_001,1749217052,search,youtube,,4,46.59270664,77.26574871,1,0,39.69984032,2230,1773,fire_tv_stick_4k,58,18.11174803,553,7,FALSE,FALSE,FALSE,6,4,0.4,0.65816,0.698598471,0.71917203,0.755520676,0.3546,0.3,0.94,0.355786943,0.343955174,0.917996501,0.307438096,0.210358899,0.353714309,0.179622095,0.485745276,0.593025955,0.893261584,0.45077648,0.765441678,0.461936807,0.380187071,0.388653393,0.339595552,6/6/2025 19:07,19,4,FALSE,TRUE
firetv_user_0011,firetv_user_0011_session_001,1749217063,search,hulu,,4,11.34114252,73.59006095,0,0,40.45013549,1467,1936,fire_tv_stick_4k,64,31.43235419,638,7,TRUE,TRUE,FALSE,7,1,0.5,0.64512,0.491159493,0.407443798,0.907471589,0.3872,0,0.92,0.27073752,0.302565211,0.791274578,0.085334417,0.918733521,0.315168747,0.2421122,0.619346843,0.382438849,0.78050016,0.62936386,0.331325892,0.633452742,0.250681076,0.051938474,0.146978404,6/6/2025 19:07,19,4,FALSE,TRUE
firetv_user_0011,firetv_user_0011_session_001,1749217265,select,hulu,hulu_content_0667,3,13.32216539,29.46293463,0,0,46.03836242,3083,1872,fire_tv_stick_4k,55,15.15451639,518,13,FALSE,FALSE,FALSE,0,0,0.5,0.65024,0.594894205,0.613195615,0.273887332,0.3744,0,0.9,0.542780112,0.576580333,0.820530419,0.24067124,0.323096979,0.452686595,0.303736695,0.515354798,0.848838188,0.739892369,0.413736424,0.608798916,0.107123539,0.747228028,0.228731082,0.098879582,6/6/2025 19:11,19,4,FALSE,TRUE
firetv_user_0012,firetv_user_0012_session_000,1747797685,browse,apple_tv,,5,39.24023248,3.417002204,0,0,0,2710,1736,fire_tv_stick_4k,16,24.04100923,517,15,FALSE,FALSE,FALSE,0,0,0.6,0.33056,0.807569583,0.876357406,0.630242324,0.3472,0,1,0.264786422,0.60023616,0.830781788,0.233303907,0.671072527,0.263595231,0.372239548,-0.233489271,0.484762777,0.521321456,0.399905906,0.6963328,0.705587555,0.444858126,0.241843671,0.309173403,5/21/2025 8:51,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747797828,browse,apple_tv,,5,32.42036977,33.99439126,0,0,48.00727074,4721,1997,fire_tv_stick_4k,18,29.00353179,437,12,FALSE,FALSE,FALSE,0,0,0.6,0.32012,0.929990446,1.068292486,0.880325455,0.3994,0,0.98,0.523295729,0.08935804,0.599034317,0.477396986,0.49271376,0.374140613,0.501978517,0.157160871,0.418386521,0.924113522,0.338210477,0.718831914,0.492072784,0.239958617,0.073191943,0.013877332,5/21/2025 8:53,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747797859,search,netflix,,6,42.04177482,81.7511271,0,0,95.52953211,1343,4294,fire_tv_stick_4k,73,25.31410898,519,12,FALSE,TRUE,FALSE,8,4,0.6,0.22824,1.037736658,0.937835397,0.752404918,0.8588,0,0.96,0.696294965,0.408515019,0.887066522,0.52318956,0.184319317,0.474743763,0.304276542,0.010658091,0.806346198,0.936109359,0.551118289,0.587830999,0.451141938,0.094138061,0.086774407,0.422168461,5/21/2025 8:54,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747797927,browse,apple_tv,,6,18.6970452,4.349896785,2,0,1.083847234,3762,1280,fire_tv_stick_4k,65,22.50327032,583,20,FALSE,TRUE,FALSE,0,0,0.36,0.3488,0.767662212,0.95528058,0.651351222,0.256,0.6,0.94,0.80033263,0.163611679,0.589933118,0.165286018,0.678723591,0.391700259,0.478549796,0.215956055,0.798040553,0.781736238,0.776390201,0.919738255,0.247539303,0.356635852,0.136314679,0.131111661,5/21/2025 8:55,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747797988,search,disney_plus,,5,54.76619645,7.649836999,4,0,135.2425757,1240,5249,fire_tv_stick_4k,11,28.2155188,689,7,FALSE,FALSE,FALSE,4,1,0.12,0.19004,0.682538539,0.928132688,0.611556073,1,1,0.92,0.589617168,0.618357249,0.44992132,0.529279876,0.66297285,0.402287334,0.38482717,0.048549221,0.974111374,0.87744288,0.84848743,0.291810802,0.209062616,0.649272726,0.259459509,0.514440261,5/21/2025 8:56,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747797988,browse,apple_tv,,6,24.12033593,64.94042052,0,0,1.569659862,588,5867,fire_tv_stick_4k,3,32.04864277,494,11,FALSE,FALSE,FALSE,0,0,0.6,0.16532,0.933814033,0.98066809,0.735674598,1,0,0.9,0.278750201,0.734999756,0.698332105,0.771985266,0.941016804,0.319653388,0.444640789,0.021498707,0.422419494,0.865452539,0.455264024,0.651540671,0.469106088,0.488851858,0.048075269,0.131772675,5/21/2025 8:56,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798015,select,youtube,youtube_content_0879,7,38.35361296,11.5443284,0,0,78.06636824,3510,1763,fire_tv_stick_4k,81,34.96901852,766,2,FALSE,FALSE,FALSE,0,0,0.6,0.32948,0.882855795,1.055170299,0.430615424,0.3526,0,0.88,0.546799675,0.909005533,0.594833394,0.618250005,0.579652135,0.337696361,0.345085475,-0.106752332,0.742788771,0.860917184,0.374763854,0.580329069,0.728022162,0.429248056,0.007781013,0.093874143,5/21/2025 8:56,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798058,browse,hotstar,,1,37.28232842,80.22673941,0,0,17.02031302,1191,6468,fire_tv_stick_4k,83,30.02554743,547,20,TRUE,FALSE,FALSE,0,0,0.6,0.14128,0.996802961,1.133882294,0.744772833,1,0,0.86,0.218103368,0.537194408,0.821737901,0.769549899,0.895641425,0.362354682,0.437720443,0.049877099,0.618892152,0.630324544,0.647563297,0.615968808,0.804382384,0.53016938,0.283731858,0.186359517,5/21/2025 8:57,8,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798331,select,netflix,netflix_content_0913,4,31.51717314,9.386464178,0,0,28.30272579,1806,1253,fire_tv_stick_4k,31,38.80359124,766,16,TRUE,FALSE,FALSE,0,0,0.6,0.34988,0.962053409,0.881928058,0.828628932,0.2506,0,0.84,0.713084385,0.571916424,0.193886664,0.306074525,0.837823658,0.058823003,0.090881539,0.272551856,0.543917269,0.876061657,0.78912683,0.844470512,0.580584677,0.276026603,0.451374683,0.233062442,5/21/2025 9:02,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798342,platform_switch,apple_tv,,4,44.80471105,23.32073722,0,0,33.8991822,2987,6256,fire_tv_stick_4k,136,19.38487979,456,13,FALSE,FALSE,FALSE,0,0,0.6,0.14976,0.874380072,0.69080397,0.748976667,1,0,0.82,0.16773287,0.153630134,0.637081901,0.397740615,0.796203939,0.362138053,0.258874582,0.029780651,0.592740842,0.551040693,0.408579035,0.780503066,0.225884121,0.375711658,0.216679431,0.484300342,5/21/2025 9:02,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798440,browse,youtube,,5,52.57010734,52.37528783,0,0,57.83405066,2877,5645,fire_tv_stick_4k,184,18.85470661,706,19,TRUE,FALSE,FALSE,0,0,0.6,0.1742,0.940312956,1.000720358,0.422830462,1,0,0.8,0.204911564,0.663081999,0.520650199,0.681883073,0.542971101,0.492668799,0.28488855,-0.059574136,0.213632337,0.595240497,0.555852118,0.516086792,0.754927772,0.204991601,0.03168015,0.421442656,5/21/2025 9:04,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798451,browse,prime_video,,2,45.65005071,14.15453319,0,0,27.53363423,571,1967,fire_tv_stick_4k,25,28.39570927,431,6,FALSE,FALSE,FALSE,0,0,0.6,0.32132,0.978453624,0.708132383,0.582024432,0.3934,0,0.78,0.673333617,0.396474271,0.679963149,0.43245522,0.795786672,0.1290612,0.567820849,-0.019070943,0.788241362,0.805554188,0.755693346,0.797065624,0.300119265,0.319651872,0.148647917,0.034952092,5/21/2025 9:04,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798518,platform_switch,netflix,,2,38.14772718,13.42460915,0,0,12.25909235,4893,3192,fire_tv_stick_4k,112,5,523,8,TRUE,FALSE,FALSE,0,0,0.6,0.27232,0.78692542,0.869917503,0.25144721,0.6384,0,0.76,0.279646285,0.232652086,0.708235799,0.657495639,0.709525104,0.312551779,0.264187565,0.000178375,0.691168422,0.87357671,0.40255692,0.422699087,0.336941558,0.170492695,0.469433449,0.229891937,5/21/2025 9:05,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_000,1747798752,browse,youtube,,5,21.18154499,44.45391879,1,0,14.74407478,2574,11646,fire_tv_stick_4k,52,35.97053422,765,20,TRUE,FALSE,FALSE,0,0,0.48,0,1.027541377,0.802402129,0.728929983,1,0.3,0.74,0.567893219,0.184617082,0.739254902,0.179026315,0.442892016,0.404528814,0.232341679,0.190784934,0.93861952,0.904167757,0.102408889,0.081986738,0.439986715,0.760329837,0.17453753,0.090260176,5/21/2025 9:09,9,2,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882255,browse,apple_tv,,3,45.00205653,12.67007777,1,1,0,4082,1737,fire_tv_stick_4k,31,23.02932497,516,11,FALSE,FALSE,FALSE,0,0,0.48,0.33052,0.857620372,0.847877012,0.565856493,0.3474,0.3,1,0.395337861,0.592111973,0.819613768,0.393175508,0.611872068,0.414987358,0.451078517,0.045196295,0.657016467,0.946920554,0.618928801,0.232624417,0.315019746,0.317934236,0.052496058,0.243458873,5/22/2025 8:20,8,3,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882293,platform_switch,apple_tv,,6,41.51727018,51.85368029,1,0,36.0052607,5604,1121,fire_tv_stick_4k,36,28.68921317,540,20,FALSE,TRUE,FALSE,0,0,0.48,0.35516,0.9195028,0.906338291,0.821085592,0.2242,0.3,0.98,0.055140925,0.322033691,0.763958288,0.78623211,0.581085343,0.407155054,0.368015817,-0.006070689,0.563288729,0.827944979,0.292669069,0.868854155,0.563758322,0.503260999,0.193992168,0.263421364,5/22/2025 8:21,8,3,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882312,browse,youtube,,3,33.34729935,34.21527337,1,0,24.45978182,1938,8800,fire_tv_stick_4k,28,34.48991127,628,11,TRUE,FALSE,FALSE,0,0,0.48,0.048,0.970002248,0.871978259,0.943101555,1,0.3,0.96,0.441893482,0.130992793,0.313677482,0.343665692,0.534929713,0.247667758,0.502366153,0.04998309,0.293726798,0.958545827,0.427183319,0.205963195,0.536058227,0.055756934,0.346148672,0.169808697,5/22/2025 8:21,8,3,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882404,browse,apple_tv,,3,36.74775579,16.0651227,0,0,42.88672632,546,3503,fire_tv_stick_4k,35,27.46886902,550,4,FALSE,FALSE,FALSE,0,0,0.6,0.25988,0.881045685,0.920470252,0.602805246,0.7006,0,0.94,0.630393958,0.324791985,0.392130529,0.225029207,0.615993264,0.578615711,0.34980272,0.090302,0.649470992,0.842721908,0.759014952,0.347501998,0.50004277,0.44687416,0.204238971,0.029228261,5/22/2025 8:23,8,3,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882436,platform_switch,disney_plus,,10,32.98735315,38.43405861,0,0,79.69445361,2129,1267,fire_tv_stick_4k,34,18.61792094,661,13,FALSE,FALSE,FALSE,0,0,0.6,0.34932,1.005584291,0.866979517,0.686858178,0.2534,0,0.92,0.333871167,0.958704819,0.498882954,0.511217367,0.544133154,0.417172527,0.287106419,0.1877613,0.546832912,0.733816544,0.45829713,0.710540622,0.607649459,0.399440223,0.281040257,0.090162139,5/22/2025 8:23,8,3,FALSE,FALSE
firetv_user_0012,firetv_user_0012_session_001,1747882524,select,apple_tv,apple_tv_content_0065,3,38.11980596,84.89999031,1,0,26.15948565,2513,10461,fire_tv_stick_4k,30,26.46340924,699,14,TRUE,FALSE,FALSE,0,0,0.48,0,0.915185142,0.880342479,0.560905196,1,0.3,0.9,0.24704364,0.492122362,0.722705499,0.677517674,0.308622607,0.715296949,0.194905516,0.13192815,0.761312214,0.711010739,0.385553319,0.31158485,0.568084353,0.613097092,0.14219257,0.214617053,5/22/2025 8:25,8,3,FALSE,FALSE
firetv_user_0013,firetv_user_0013_session_000,1747531069,browse,apple_tv,,3,26.0434943,27.45998084,3,1,0,1529,2746,fire_tv_smart_tv,154,19.0714573,1068,7,TRUE,FALSE,FALSE,0,0,0.16,0.43524,0.411286628,0.459738342,0.605240661,0.5492,0.9,1,0.522309636,0.376628507,0.899263965,0.213380057,0.543287344,0.363367805,0.332568224,0.699331107,0.670661271,0.920705486,0.630469116,0.165678497,0.226980571,0.633125613,0.263266825,0.398932814,5/18/2025 6:47,6,6,TRUE,FALSE
firetv_user_0013,firetv_user_0013_session_000,1747531216,select,apple_tv,apple_tv_content_0948,5,36.17874804,72.0581427,0,0,20.02697374,859,5164,fire_tv_smart_tv,47,14.86622512,1021,6,FALSE,FALSE,FALSE,0,0,0.4,0.29016,0.475319456,0.465869081,0.408339144,1,0,0.98,0.24244395,0.404161736,0.810767264,0.15488243,0.496885609,0.392411214,0.122633021,0.804089164,0.721038713,0.836169686,0.290022028,0.288533985,0.777282148,0.215435935,0.315803899,0.039271392,5/18/2025 6:50,6,6,TRUE,FALSE
firetv_user_0013,firetv_user_0013_session_000,1747531221,browse,netflix,,6,32.54991407,39.71159312,0,0,31.04891025,3610,3104,fire_tv_smart_tv,22,29.33342304,964,15,TRUE,FALSE,FALSE,0,0,0.4,0.41376,0.393588007,0.527898642,0.615623331,0.6208,0,0.96,0.621442499,0.165693433,0.583959271,0.182768541,0.480854761,0.219149086,0.14377896,0.7208032,0.075831262,0.760816454,0.39315883,0.292538807,0.216484161,0.526481144,0.210195935,0.036279682,5/18/2025 6:50,6,6,TRUE,FALSE
